"rental_id","customer_first_name","customer_last_name","region","country","film_title","film_rating","genre","paid_amount","rental_duration"
11269,"Sherri","Rhodes","Asia","India","Lion Uncut","PG","Comedy","0.99","6"
5855,"Lynn","Payne","Africa","Malawi","Lovely Jingle","PG","Classics","7.99","7"
3582,"Sherri","Rhodes","Asia","India","Hawk Chill","PG-13","Documentary","0.99","4"
7459,"Patricia","Johnson","America","United States","Hysterical Grail","PG","Sports","5.99","6"
13611,"Rosa","Reynolds","America","United States","Flamingos Connecticut","PG-13","New","8.99","8"
8750,"Veronica","Stone","America","United States","Potter Connecticut","PG","Animation","2.99","1"
7108,"Terry","Grissom","Asia","Japan","Moonshine Cabin","PG-13","Games","4.99","4"
2857,"Benjamin","Varney","America","Mexico","October Submarine","PG-13","Classics","4.99","5"
9966,"Louis","Leone","Asia","Philippines","Tourist Pelican","PG-13","Sports","4.99","2"
8731,"Dana","Hart","Asia","Russian Federation","Minds Truman","PG-13","Action","8.99","7"
4600,"Bill","Gavin","America","United States","Freddy Storm","NC-17","Horror","5.99","7"
8496,"Grace","Ellis","Europe","Germany","Coma Head","NC-17","Travel","4.99","3"
10286,"Neil","Renner","Asia","Vietnam","Caddyshack Jedi","NC-17","Action","6.99","9"
12808,"Doris","Reed","Asia","Russian Federation","Streetcar Intentions","R","Horror","4.99","2"
13637,"Harold","Martino","America","Brazil","Kiss Glory","PG-13","Foreign","4.99","4"
11022,"Terri","Vasquez","America","Brazil","Contact Anonymous","PG-13","Travel","2.99","7"
8273,"Neil","Renner","Asia","Vietnam","Undefeated Dalmations","PG-13","Horror","5.99","8"
14279,"Jesse","Schilling","Africa","Congo, The Democratic Republic of the","Right Cranes","PG-13","Classics","5.99","8"
1825,"Doris","Reed","Asia","Russian Federation","Operation Operation","G","Comedy","2.99","3"
13672,"Vicki","Fields","Europe","Germany","Idaho Love","PG-13","New","2.99","1"
7034,"Leona","Obrien","Asia","China","Graduate Lord","G","Children","2.99","1"
15684,"Kirk","Stclair","Asia","Taiwan","Sunset Racer","NC-17","Family","0.99","5"
3322,"Lloyd","Dowd","Asia","Indonesia","Vietnam Smoochy","PG-13","Drama","0.99","1"
3191,"Arnold","Havens","Asia","Philippines","Volcano Texas","NC-17","Games","0.99","4"
5969,"Don","Bone","Africa","Mozambique","Trap Guys","G","Foreign","8.99","7"
10838,"Jesse","Schilling","Africa","Congo, The Democratic Republic of the","Ali Forever","PG","Horror","4.99","3"
6457,"Judith","Cox","Asia","China","Packer Madigan","PG-13","Animation","0.99","2"
13858,"Anna","Hill","Europe","Italy","Invasion Cyclone","PG","Children","2.99","2"
2751,"Eleanor","Hunt","Africa","Runion","English Bulworth","PG-13","Sci-Fi","3.99","5"
3624,"Wendy","Harrison","America","Mexico","Gun Bonnie","G","Games","0.99","7"
1942,"Leslie","Gordon","Asia","Turkey","Beach Heartbreakers","G","Documentary","4.99","7"
4994,"Marian","Mendoza","America","Brazil","Married Go","G","Sci-Fi","2.99","0"
6158,"Tina","Simmons","America","Brazil","Summer Scarface","G","Classics","0.99","1"
14073,"Joy","George","Europe","Romania","Paradise Sabrina","PG-13","Comedy","5.99","7"
15397,"Deanna","Byrd","Asia","Philippines","Flintstones Happiness","PG-13","Comedy","4.99","2"
15850,"Ken","Prewitt","Europe","Romania","Cat Coneheads","G","Comedy","4.99","4"
3596,"Chad","Carbone","Asia","India","Celebrity Horn","PG-13","Action","0.99","1"
15991,"Tara","Ryan","Asia","Indonesia","Idols Snatchers","NC-17","Children","2.99","4"
2488,"Mike","Way","Asia","India","Expendable Stallion","PG","Documentary","3.99","5"
11914,"Joy","George","Europe","Romania","Giant Troopers","R","Children","2.99","5"
10878,"Janet","Phillips","America","Chile","Scarface Bang","PG-13","Children","6.99","5"
6042,"Elizabeth","Brown","Asia","Taiwan","Interview Liaisons","R","New","8.99","8"
6458,"Hazel","Warren","Asia","China","National Story","NC-17","Documentary","2.99","4"
15050,"Sally","Pierce","Asia","India","Sun Confessions","R","Sci-Fi","0.99","0"
8665,"Jennie","Terry","Europe","Czech Republic","Downhill Enough","G","Comedy","0.99","2"
3989,"Gina","Williamson","Asia","Yemen","Legally Secretary","PG","Children","4.99","5"
8153,"Ryan","Salisbury","Europe","Latvia","Iron Moon","PG","Classics","4.99","3"
12076,"Erika","Pena","Europe","Finland","Valentine Vanishing","PG-13","Travel","0.99","3"
2289,"Sean","Douglass","Africa","Ethiopia","Hunting Musketeers","NC-17","Family","2.99","6"
12760,"Roy","Whiting","Africa","Kenya","Trip Newton","PG-13","Action","4.99","5"
9400,"Harry","Arce","Asia","Iran","Stranger Strangers","G","Children","5.99","4"
8567,"Eduardo","Hiatt","Asia","China","Gathering Calendar","PG-13","Games","1.99","4"
9516,"Kyle","Spurlock","Asia","China","Scorpion Apollo","NC-17","Drama","8.99","7"
7337,"Adrian","Clary","Europe","Italy","Rider Caddyshack","PG","Sports","4.99","7"
9391,"Priscilla","Lowe","America","Mexico","Chill Luck","PG","Drama","0.99","4"
12078,"Rhonda","Kennedy","Europe","Netherlands","Cider Desire","PG","Documentary","2.99","6"
15989,"Diana","Alexander","America","United States","Airport Pollock","R","Horror","4.99","3"
3321,"Clara","Shaw","Europe","Belarus","Greek Everyone","PG","Foreign","2.99","3"
4260,"Richard","Mccrary","America","United States","Zorro Ark","NC-17","Comedy","4.99","1"
3409,"Frederick","Isbell","Asia","Japan","Rollercoaster Bringing","PG-13","Horror","2.99","0"
16036,"Francis","Sikes","America","Mexico","Fantasia Park","G","Games","2.99","1"
2400,"Curtis","Irby","America","Canada","Pulp Beverly","G","Horror","5.99","7"
5693,"Lucy","Wheeler","Asia","India","Invasion Cyclone","PG","Children","2.99","1"
12058,"Tyrone","Asher","Europe","Bulgaria","Loser Hustler","PG","Sports","8.99","8"
12354,"Marc","Outlaw","Europe","Italy","Opus Ice","R","Foreign","7.99","7"
9442,"Tammy","Sanders","Asia","Taiwan","Alabama Devil","PG-13","Horror","4.99","4"
7161,"Sidney","Burleson","Europe","Poland","Blues Instinct","G","Family","4.99","6"
8571,"Dale","Ratcliff","Africa","South Africa","Gun Bonnie","G","Games","0.99","4"
10436,"Jon","Wiles","America","Bolivia","Taxi Kick","PG-13","Music","0.99","2"
12006,"Kay","Caldwell","Asia","China","Thief Pelican","PG-13","Animation","6.99","6"
11929,"Larry","Thrasher","Asia","Turkey","South Wait","R","Action","6.99","8"
7476,"Judith","Cox","Asia","China","Kick Savannah","PG-13","Travel","1.99","3"
11073,"Claudia","Fuller","Asia","Kuwait","Unbreakable Karate","G","New","0.99","0"
15900,"Wallace","Slone","Africa","Nigeria","Downhill Enough","G","Comedy","1.99","4"
15160,"Dora","Medina","Asia","China","Videotape Arsenic","NC-17","Games","6.99","5"
9711,"Georgia","Jacobs","Asia","India","Freaky Pocus","R","Music","2.99","2"
9192,"Crystal","Ford","Asia","Israel","Lesson Cleopatra","NC-17","Sports","2.99","4"
2731,"Hazel","Warren","Asia","China","Tuxedo Mile","R","Sports","7.99","7"
3165,"Anne","Powell","Europe","United Kingdom","Confidential Interview","NC-17","Music","4.99","1"
11310,"Glenn","Pullen","Europe","Netherlands","Shining Roses","G","Travel","1.99","4"
9917,"Jill","Hawkins","Europe","Austria","Stagecoach Armageddon","R","Action","4.99","1"
14180,"Patsy","Davidson","America","Ecuador","Confidential Interview","NC-17","Music","4.99","3"
4322,"Alberto","Henning","America","Venezuela","Freaky Pocus","R","Music","2.99","6"
5798,"Florence","Woods","America","Argentina","Bingo Talented","PG-13","Sci-Fi","3.99","5"
9638,"Troy","Quigley","America","Canada","Gentlemen Stage","NC-17","Foreign","5.99","8"
4623,"Rene","Mcalister","America","United States","Translation Summer","PG-13","Drama","0.99","4"
6631,"Rosemary","Schmidt","Asia","Turkey","Language Cowboy","NC-17","Children","0.99","2"
8415,"Marjorie","Tucker","Europe","Poland","Operation Operation","G","Comedy","2.99","4"
14454,"Danielle","Daniels","America","Mexico","Lust Lock","G","Action","2.99","1"
1736,"Amber","Dixon","Asia","Taiwan","Speakeasy Date","PG-13","Action","2.99","4"
2628,"Linda","Williams","Europe","Greece","Streak Ridgemont","PG-13","Documentary","2.99","8"
7025,"June","Carroll","Africa","Algeria","Sea Virgin","PG","Drama","2.99","2"
15565,"Kelly","Knott","Asia","China","Alien Center","NC-17","Foreign","4.99","7"
11247,"Mario","Cheatham","Africa","Algeria","Go Purple","R","Music","1.99","4"
2859,"Joanne","Robertson","Asia","Japan","Angels Life","G","New","2.99","0"
2629,"Lloyd","Dowd","Asia","Indonesia","Halloween Nuts","PG-13","Documentary","5.99","8"
9778,"Joy","George","Europe","Romania","Beverly Outlaw","R","Sci-Fi","3.99","3"
6169,"Eleanor","Hunt","Africa","Runion","Music Boondock","R","Family","1.99","7"
1916,"Frederick","Isbell","Asia","Japan","Werewolf Lola","G","Action","7.99","9"
14571,"Ramona","Hale","Asia","India","Jeepers Wedding","R","Classics","7.99","8"
7097,"Hector","Poindexter","Asia","Russian Federation","Basic Easy","PG-13","Travel","2.99","4"
8800,"Gertrude","Castillo","America","Greenland","Igby Maker","NC-17","Travel","5.99","7"
6006,"Danny","Isom","Asia","Pakistan","Trouble Date","PG","Travel","2.99","6"
11395,"Arlene","Harvey","Asia","India","Unbreakable Karate","G","New","5.99","7"
6419,"Paul","Trout","Asia","Russian Federation","Sleepless Monsoon","G","Animation","4.99","1"
3916,"Catherine","Campbell","Asia","Russian Federation","Pulp Beverly","G","Horror","4.99","6"
12247,"Maxine","Silva","America","Brazil","Juggler Hardly","PG-13","Animation","2.99","6"
14083,"June","Carroll","Africa","Algeria","Hanging Deep","G","Drama","7.99","7"
3799,"Vickie","Brewer","Europe","Germany","Working Microcosmos","R","Travel","4.99","4"
13011,"Erik","Guillen","Asia","India","Hotel Happiness","PG-13","Foreign","4.99","5"
4704,"Cynthia","Young","Asia","India","Kick Savannah","PG-13","Travel","0.99","1"
3982,"Judith","Cox","Asia","China","Vietnam Smoochy","PG-13","Drama","0.99","1"
14552,"Dan","Paine","Europe","United Kingdom","Horror Reign","R","Travel","3.99","5"
2064,"Kelly","Torres","Asia","China","Honey Ties","R","Sports","3.99","6"
6535,"Theodore","Culp","Asia","India","Hills Neighbors","G","Action","0.99","5"
9446,"Dan","Paine","Europe","United Kingdom","Heartbreakers Bright","G","Children","8.99","6"
9556,"Roland","South","Asia","China","Redemption Comforts","NC-17","New","7.99","8"
4218,"Gilbert","Sledge","Europe","United Kingdom","Apache Divine","NC-17","Family","7.99","8"
12025,"Tonya","Chapman","Asia","India","Talented Homicide","PG","Sports","0.99","5"
14167,"Judith","Cox","Asia","China","Destination Jerk","PG-13","Drama","5.99","8"
3701,"Brenda","Wright","Asia","India","Sleepless Monsoon","G","Animation","4.99","2"
6843,"Ian","Still","America","United States","Clyde Theory","PG-13","New","4.99","8"
5512,"Leonard","Schofield","America","Argentina","Wind Phantom","R","Games","1.99","7"
2759,"Jack","Foust","Asia","Russian Federation","Cider Desire","PG","Documentary","2.99","5"
13846,"Marsha","Douglas","Africa","Mozambique","Remember Diary","R","Family","5.99","8"
1435,"Ben","Easter","Asia","Russian Federation","Murder Antitrust","PG","Children","5.99","8"
5997,"Marjorie","Tucker","Europe","Poland","Searchers Wait","NC-17","Comedy","4.99","5"
12043,"Terrance","Roush","Europe","Hungary","Slums Duck","PG","Family","0.99","4"
5028,"Melissa","King","Asia","Taiwan","Working Microcosmos","R","Travel","5.99","5"
8814,"Hector","Poindexter","Asia","Russian Federation","Fool Mockingbird","PG","Action","4.99","2"
5248,"Dianne","Shelton","Asia","Iran","Barbarella Streetcar","G","Sci-Fi","2.99","3"
12913,"Gerald","Fultz","Asia","India","Smoochy Control","R","Sports","0.99","6"
4879,"Alma","Austin","Europe","Germany","Ferris Mother","PG","Comedy","2.99","0"
4928,"Jane","Bennett","America","Brazil","Voyage Legally","PG-13","Classics","0.99","1"
13969,"Tanya","Gilbert","Asia","South Korea","Hanover Galaxy","NC-17","Music","6.99","6"
2319,"Philip","Causey","Asia","Russian Federation","Forward Temple","NC-17","Games","4.99","8"
15539,"Andy","Vanhorn","America","Mexico","None Spiking","NC-17","Sci-Fi","0.99","2"
4000,"Paula","Bryant","Asia","India","Innocent Usual","PG-13","Foreign","4.99","1"
13756,"Mattie","Hoffman","Europe","United Kingdom","Drifter Commandments","PG-13","Action","4.99",NULL
6016,"Ramona","Hale","Asia","India","Chicago North","PG-13","Games","4.99","6"
10732,"Ted","Breaux","Asia","China","Natural Stock","PG-13","Family","5.99","9"
1636,"Julian","Vest","Asia","Japan","Hyde Doctor","G","Classics","5.99","8"
4038,"Shirley","Allen","Asia","Philippines","Empire Malkovich","G","Children","0.99","4"
10558,"Edith","Mcdonald","Asia","India","Wash Heavenly","R","Foreign","4.99","4"
14271,"Pearl","Garza","Asia","India","Wonderful Drop","NC-17","Foreign","5.99","5"
10819,"Thomas","Grigsby","America","United States","Deep Crusade","PG-13","Documentary","4.99","4"
13202,"Bobby","Boudreau","America","Anguilla","Seattle Expecations","PG-13","Drama","8.99","8"
11964,"Christopher","Greco","Europe","Italy","Jekyll Frogmen","PG","New","6.99","7"
4803,"Yvonne","Watkins","America","Venezuela","Gunfight Moon","NC-17","Comedy","1.99","6"
14441,"Christy","Vargas","Asia","China","Earring Instinct","R","Family","2.99","4"
6704,"Terrence","Gunderson","Asia","China","Gangs Pride","PG-13","Animation","6.99","8"
3848,"Melanie","Armstrong","Asia","Philippines","Operation Operation","G","Comedy","3.99","7"
1269,"Cheryl","Murphy","Asia","India","Amistad Midsummer","G","New","2.99","1"
1442,"Thelma","Murray","America","Peru","Strangers Graffiti","R","Horror","7.99","7"
1541,"Loretta","Carpenter","America","Canada","Highball Potter","R","Foreign","0.99","6"
14914,"Bertha","Ferguson","Africa","Nigeria","Voice Peach","PG-13","New","0.99","4"
12568,"Dave","Gardiner","Asia","China","Miracle Virtual","PG-13","Animation","3.99","4"
2591,"Barry","Lovelace","Africa","Zambia","Witches Panic","NC-17","Drama","4.99","6"
9668,"Eugene","Culpepper","Asia","China","Glass Dying","G","Action","3.99","6"
14489,"Margaret","Moore","Asia","Oman","Knock Warlock","PG-13","Comedy","7.99","9"
3067,"Joe","Gilliland","Asia","Philippines","Pinocchio Simon","PG","Comedy","8.99","8"
4933,"Daryl","Larue","Asia","Iraq","Bill Others","PG","Documentary","2.99","4"
11975,"Lloyd","Dowd","Asia","Indonesia","Star Operation","PG","Sports","2.99","3"
12446,"Miguel","Betancourt","Europe","Germany","Insider Arizona","NC-17","Music","2.99","4"
1218,"Billy","Poulin","Asia","Philippines","Banger Pinocchio","R","Music","1.99","6"
8120,"Jackie","Lynch","America","Colombia","Swarm Gold","PG-13","Horror","0.99","2"
4605,"Harvey","Guajardo","Asia","Vietnam","Dream Pickup","PG","Action","4.99","8"
3840,"Tim","Cary","Asia","India","Wardrobe Phantom","G","Drama","5.99","9"
9968,"Roy","Whiting","Africa","Kenya","Mob Duffel","G","Drama","4.99","7"
11353,"Marcus","Hidalgo","Europe","Estonia","Grease Youth","G","Family","0.99","6"
2563,"Stephanie","Mitchell","Asia","Armenia","Holes Brannigan","PG","Sports","4.99","4"
15353,"Harry","Arce","Asia","Iran","Samurai Lion","G","New","2.99","2"
7170,"Eva","Ramos","America","United States","Blindness Gun","PG-13","Sci-Fi","4.99","0"
12997,"Paul","Trout","Asia","Russian Federation","Go Purple","R","Music","2.99","5"
4942,"Sylvia","Ortiz","America","Colombia","Wind Phantom","R","Games","1.99","6"
5676,"Suzanne","Nichols","Asia","Indonesia","Shepherd Midsummer","R","Children","0.99","3"
12797,"Elizabeth","Brown","Asia","Taiwan","Gangs Pride","PG-13","Animation","2.99","2"
12515,"Ashley","Richardson","America","United States","Monterey Labyrinth","G","Horror","0.99","3"
13763,"Wesley","Bull","Europe","Spain","Translation Summer","PG-13","Drama","2.99","6"
1654,"Roger","Quintanilla","Asia","Taiwan","Dirty Ace","NC-17","Games","2.99","4"
14927,"Katie","Elliott","Africa","Kenya","Darn Forrester","G","Action","4.99","5"
7294,"Donald","Mahon","Asia","China","Butterfly Chocolat","G","New","0.99","3"
8274,"Patrick","Newsom","Asia","Vietnam","Million Ace","PG-13","Classics","4.99","3"
4873,"Jorge","Olivares","Asia","Indonesia","Women Dorado","R","Action","0.99","2"
10164,"Julia","Flores","America","Argentina","Fellowship Autumn","NC-17","Travel","4.99","4"
5961,"Michelle","Clark","Asia","Bangladesh","Seabiscuit Punk","NC-17","Sports","2.99","4"
14735,"Virginia","Green","Europe","France","Darn Forrester","G","Action","4.99","1"
9905,"Ron","Deluca","Asia","Japan","Newton Labyrinth","PG","Foreign","0.99","1"
12641,"Alvin","Deloach","America","Mexico","Comforts Rush","NC-17","Travel","2.99","1"
15202,"Jeremy","Hurtado","America","Brazil","Informer Double","NC-17","Foreign","4.99","0"
8805,"Debra","Nelson","America","Brazil","Telemark Heartbreakers","PG-13","Animation","2.99","6"
8617,"Mario","Cheatham","Africa","Algeria","Bonnie Holocaust","G","Documentary","4.99","7"
12595,"Velma","Lucas","Africa","Nigeria","Go Purple","R","Music","0.99","0"
2484,"Andre","Rapp","America","Chile","Forrester Comancheros","NC-17","Animation","4.99","5"
8435,"Mitchell","Westmoreland","Asia","Vietnam","Willow Tracy","R","Family","2.99","4"
6028,"Jay","Robb","Asia","Indonesia","Coneheads Smoochy","NC-17","Drama","4.99","3"
1380,"Veronica","Stone","America","United States","Roman Punk","NC-17","Music","0.99","2"
10386,"Jessica","Hall","Europe","Holy See (Vatican City State)","Fury Murder","PG-13","Children","3.99","5"
14655,"Terry","Carlson","Asia","Japan","Coneheads Smoochy","NC-17","Drama","4.99","0"
15292,"Jerry","Jordon","Asia","Japan","Philadelphia Wife","PG-13","Sports","4.99","6"
8569,"Roger","Quintanilla","Asia","Taiwan","Beauty Grease","G","Drama","4.99","1"
8004,"Philip","Causey","Asia","Russian Federation","Werewolf Lola","G","Action","4.99","2"
2964,"Seth","Hannon","Asia","Bahrain","Eagles Panky","NC-17","New","9.99","9"
10239,"Alvin","Deloach","America","Mexico","Effect Gladiator","PG","Family","0.99","2"
11013,"Cory","Meehan","Europe","Belarus","Papi Necklace","PG","Travel","5.99","8"
